,FeatureNames,Saliency
516,Cells.Cells_Intensity_MassDisplacement_RNA,0.0004167926
1254,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.00041635978
980,Cytoplasm.Cytoplasm_Correlation_Overlap_DNA_Mito,0.00041215544
165,Cytoplasm.Cytoplasm_Correlation_K_DNA_RNA,0.00041191347
398,Nuclei.Nuclei_RadialDistribution_RadialCV_Brightfield_4of4,0.00041152549
721,Cells.Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.00041007184
1101,Cells.Cells_Intensity_MaxIntensityEdge_ER,0.0004100663
1191,Nuclei.Nuclei_Correlation_K_ER_DNA,0.00040998604
962,Cells.Cells_RadialDistribution_FracAtD_DNA_4of4,0.00040833518
303,Nuclei.Nuclei_Intensity_MeanIntensityEdge_DNA,0.00040830838
1057,Cells.Cells_Intensity_StdIntensity_DNA,0.0004077851
52,Cytoplasm.Cytoplasm_Intensity_LowerQuartileIntensity_DNA,0.00040474077
534,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_1of4,0.00040194468
441,Nuclei.Nuclei_Granularity_10_DNA,0.00040190347
436,Cytoplasm.Cytoplasm_Granularity_5_Brightfield,0.00040091007
87,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_RNA,0.00039946055
1198,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.00039929655
218,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_Brightfield,0.00039929265
926,Nuclei.Nuclei_Correlation_Correlation_ER_RNA,0.0003968475
696,Nuclei.Nuclei_AreaShape_Zernike_9_7,0.00039545816
1307,Cytoplasm.Cytoplasm_AreaShape_Compactness,0.0003949835
1150,Nuclei.Nuclei_Correlation_Manders_RNA_ER,0.0003948995
828,Cytoplasm.Cytoplasm_Intensity_MeanIntensity_DNA,0.00039372826
176,Nuclei.Nuclei_Correlation_Manders_Mito_AGP,0.00039364616
832,Cells.Cells_Granularity_9_Brightfield,0.0003932644
1015,Cells.Cells_Correlation_K_RNA_ER,0.00039322616
1193,Cytoplasm.Cytoplasm_Granularity_10_Mito,0.00039279932
1264,Cells.Cells_Correlation_K_AGP_Mito,0.00039255337
123,Cells.Cells_Granularity_13_Mito,0.0003922912
617,Nuclei.Nuclei_Intensity_StdIntensityEdge_Brightfield,0.00039128208
908,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_AGP,0.00039098965
1166,Cells.Cells_RadialDistribution_MeanFrac_DNA_1of4,0.00039091508
1161,Nuclei.Nuclei_Correlation_Manders_Mito_RNA,0.00039085513
13,Nuclei.Nuclei_Correlation_Overlap_AGP_Brightfield,0.0003907554
111,Cytoplasm.Cytoplasm_Correlation_Correlation_AGP_Brightfield,0.00039072082
1293,Nuclei.Nuclei_Correlation_RWC_AGP_DNA,0.0003896516
492,Cells.Cells_Correlation_Manders_DNA_AGP,0.00038692998
269,Cells.Cells_Correlation_K_ER_RNA,0.00038671575
577,Cells.Cells_Correlation_Manders_Brightfield_ER,0.0003857735
499,Cells.Cells_Intensity_MinIntensityEdge_DNA,0.00038480145
430,Cytoplasm.Cytoplasm_Granularity_10_RNA,0.0003839422
860,Nuclei.Nuclei_Correlation_K_Brightfield_RNA,0.0003826987
1089,Cells.Cells_Intensity_MassDisplacement_DNA,0.00038261525
215,Nuclei.Nuclei_Correlation_Manders_DNA_AGP,0.00038182767
519,Cytoplasm.Cytoplasm_Correlation_RWC_ER_Mito,0.00038052155
58,Nuclei.Nuclei_Intensity_MedianIntensity_DNA,0.00037982417
1215,Cytoplasm.Cytoplasm_AreaShape_Zernike_3_3,0.00037898606
1242,Nuclei.Nuclei_Granularity_4_Mito,0.0003788724
958,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.00037805972
945,Nuclei.Nuclei_Intensity_IntegratedIntensityEdge_Brightfield,0.0003772389
963,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_0,0.0003765334
478,Nuclei.Nuclei_Granularity_5_Brightfield,0.00037599084
1006,Nuclei.Nuclei_Correlation_RWC_RNA_DNA,0.00037339187
185,Cells.Cells_Correlation_K_AGP_ER,0.00037272795
752,Cytoplasm.Cytoplasm_Intensity_IntegratedIntensity_ER,0.00037204503
403,Cells.Cells_RadialDistribution_RadialCV_ER_2of4,0.00037145874
685,Nuclei.Nuclei_Intensity_MinIntensity_DNA,0.0003703541
427,Nuclei.Nuclei_Granularity_13_Mito,0.00036975776
261,Nuclei.Nuclei_Granularity_7_RNA,0.0003696228
680,Cytoplasm.Cytoplasm_Correlation_Manders_RNA_ER,0.00036778985
615,Cells.Cells_RadialDistribution_FracAtD_ER_3of4,0.00036736813
1019,Nuclei.Nuclei_Granularity_9_Brightfield,0.00036626437
836,Nuclei.Nuclei_Correlation_Manders_ER_AGP,0.0003659494
1157,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Brightfield_4of4,0.00036581757
1033,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_AGP,0.0003655522
542,Cells.Cells_Intensity_MADIntensity_AGP,0.0003646607
766,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Mito_1of4,0.00036354305
183,Cells.Cells_RadialDistribution_RadialCV_Brightfield_4of4,0.0003618657
247,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.00036006383
497,Nuclei.Nuclei_Correlation_RWC_DNA_ER,0.00035974663
352,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,0.00035944924
206,Cytoplasm.Cytoplasm_Granularity_2_AGP,0.00035899456
989,Cytoplasm.Cytoplasm_Correlation_K_RNA_ER,0.0003579928
1030,Nuclei.Nuclei_Granularity_8_ER,0.00035705033
262,Cytoplasm.Cytoplasm_AreaShape_Zernike_5_3,0.0003567974
827,Cells.Cells_Correlation_RWC_Brightfield_Mito,0.0003557608
449,Nuclei.Nuclei_Intensity_StdIntensityEdge_DNA,0.00035444536
1159,Cells.Cells_Correlation_K_RNA_AGP,0.00035368692
1011,Cytoplasm.Cytoplasm_Granularity_11_Mito,0.00035368203
629,Nuclei.Nuclei_Intensity_MADIntensity_DNA,0.00035335094
717,Cytoplasm.Cytoplasm_Granularity_8_Brightfield,0.00035274212
1255,Cytoplasm.Cytoplasm_AreaShape_Zernike_5_5,0.0003525042
135,Nuclei.Nuclei_Granularity_14_RNA,0.00035243988
367,Cells.Cells_RadialDistribution_RadialCV_Brightfield_2of4,0.0003520404
800,Nuclei.Nuclei_Correlation_Manders_AGP_RNA,0.00035139621
812,Nuclei.Nuclei_RadialDistribution_FracAtD_DNA_3of4,0.00035103346
612,Cells.Cells_Granularity_11_AGP,0.00035067234
461,Cytoplasm.Cytoplasm_Correlation_Correlation_Mito_RNA,0.00035012877
1239,Cytoplasm.Cytoplasm_Correlation_RWC_DNA_Brightfield,0.0003488348
968,Cytoplasm.Cytoplasm_Granularity_3_Mito,0.00034857425
532,Nuclei.Nuclei_Granularity_4_ER,0.00034747232
632,Cells.Cells_Correlation_Manders_Mito_Brightfield,0.00034717104
454,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_AGP,0.00034680183
1055,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Mito_2of4,0.00034661838
21,Cells.Cells_Correlation_Manders_RNA_Brightfield,0.0003464889
992,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_4of4,0.00034531878
1135,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_ER,0.00034317802
1234,Cells.Cells_Granularity_3_Mito,0.00034248503
610,Cells.Cells_Correlation_K_ER_Mito,0.00034213392
1074,Cytoplasm.Cytoplasm_Correlation_RWC_Mito_AGP,0.00034199332
496,Nuclei.Nuclei_Granularity_6_Brightfield,0.0003418064
656,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4,0.0003412481
960,Cells.Cells_AreaShape_Zernike_4_0,0.00034031796
956,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_1of4,0.00033974033
1299,Nuclei.Nuclei_Correlation_K_Brightfield_Mito,0.00033856824
331,Cells.Cells_Granularity_1_RNA,0.00033640966
609,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.00033610413
518,Cells.Cells_RadialDistribution_MeanFrac_AGP_1of4,0.00033509775
982,Cells.Cells_Correlation_Correlation_AGP_Brightfield,0.00033428275
1151,Nuclei.Nuclei_Intensity_IntegratedIntensity_RNA,0.0003338423
682,Cytoplasm.Cytoplasm_Correlation_Overlap_Mito_RNA,0.00033381153
1286,Cells.Cells_RadialDistribution_RadialCV_RNA_4of4,0.00033310876
718,Cells.Cells_Intensity_MinIntensityEdge_Mito,0.00033113034
375,Nuclei.Nuclei_Granularity_4_Brightfield,0.00033060397
805,Cells.Cells_Granularity_9_AGP,0.00032995926
203,Nuclei.Nuclei_Granularity_12_Mito,0.00032988397
304,Nuclei.Nuclei_Intensity_IntegratedIntensityEdge_ER,0.00032748922
81,Cells.Cells_Intensity_MaxIntensityEdge_RNA,0.0003274221
622,Cytoplasm.Cytoplasm_Correlation_K_AGP_DNA,0.00032667062
793,Nuclei.Nuclei_Intensity_MaxIntensity_RNA,0.00032653738
844,Nuclei.Nuclei_Granularity_13_Brightfield,0.00032510213
910,Cells.Cells_Correlation_RWC_Mito_RNA,0.00032434668
693,Nuclei.Nuclei_Intensity_MassDisplacement_DNA,0.00032430407
783,Cells.Cells_Correlation_RWC_ER_DNA,0.0003223192
225,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0003217264
1249,Cells.Cells_Intensity_MinIntensityEdge_AGP,0.00031905805
192,Nuclei.Nuclei_Intensity_MinIntensityEdge_DNA,0.00031655031
716,Cells.Cells_Intensity_MinIntensityEdge_RNA,0.00031548596
1258,Cells.Cells_Correlation_Manders_ER_Brightfield,0.00031547953
193,Nuclei.Nuclei_RadialDistribution_FracAtD_DNA_1of4,0.0003152561
448,Cells.Cells_Correlation_Manders_ER_AGP,0.00031503834
1032,Cytoplasm.Cytoplasm_Intensity_StdIntensity_Mito,0.00031376295
414,Cells.Cells_Granularity_2_Mito,0.00031300756
381,Cells.Cells_Correlation_Overlap_AGP_Brightfield,0.0003126026
767,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_Mito,0.00031253803
583,Cells.Cells_Correlation_K_AGP_RNA,0.00031237313
397,Cells.Cells_Correlation_RWC_Brightfield_DNA,0.00031189696
856,Cells.Cells_Granularity_4_Mito,0.0003114863
59,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_4,0.00031113334
1297,Cells.Cells_Correlation_K_DNA_RNA,0.00031102213
1007,Cells.Cells_Correlation_K_DNA_Brightfield,0.0003109543
742,Nuclei.Nuclei_Granularity_2_RNA,0.00031045565
1308,Cytoplasm.Cytoplasm_Correlation_Manders_RNA_Brightfield,0.00031001656
848,Cells.Cells_Correlation_K_ER_DNA,0.0003093153
178,Nuclei.Nuclei_Intensity_MedianIntensity_RNA,0.0003092882
732,Nuclei.Nuclei_Correlation_K_Mito_DNA,0.00030914388
660,Cytoplasm.Cytoplasm_Granularity_14_ER,0.00030866568
333,Cytoplasm.Cytoplasm_Correlation_K_DNA_AGP,0.00030716427
1091,Nuclei.Nuclei_Correlation_K_RNA_ER,0.00030660504
214,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.00030650638
819,Nuclei.Nuclei_Correlation_RWC_AGP_ER,0.0003060533
1071,Nuclei.Nuclei_Correlation_K_ER_Mito,0.000305254
149,Cells.Cells_Intensity_StdIntensityEdge_AGP,0.0003050604
839,Nuclei.Nuclei_Intensity_IntegratedIntensity_DNA,0.00030497875
1281,Nuclei.Nuclei_Granularity_7_ER,0.0003029535
208,Cells.Cells_Neighbors_FirstClosestDistance_Adjacent,0.00030225888
409,Cytoplasm.Cytoplasm_AreaShape_MajorAxisLength,0.0003017673
373,Nuclei.Nuclei_Correlation_RWC_AGP_RNA,0.00030056015
239,Cells.Cells_Granularity_11_RNA,0.00029919692
778,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_ER,0.00029914474
281,Cytoplasm.Cytoplasm_Correlation_Manders_ER_Brightfield,0.00029881645
911,Nuclei.Nuclei_Correlation_K_Brightfield_DNA,0.00029807814
401,Nuclei.Nuclei_Correlation_Correlation_DNA_Mito,0.0002971934
502,Cells.Cells_RadialDistribution_MeanFrac_RNA_3of4,0.0002967828
918,Cytoplasm.Cytoplasm_Intensity_MinIntensity_DNA,0.00029629137
108,Cytoplasm.Cytoplasm_Granularity_16_AGP,0.00029628674
432,Cells.Cells_Correlation_K_ER_Brightfield,0.0002958045
161,Nuclei.Nuclei_Intensity_IntegratedIntensity_Mito,0.0002957616
267,Nuclei.Nuclei_Granularity_14_AGP,0.00029468385
1085,Cells.Cells_Intensity_MedianIntensity_ER,0.00029409342
663,Cells.Cells_Intensity_MaxIntensityEdge_DNA,0.00029308573
802,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_RNA,0.000292451
223,Cells.Cells_AreaShape_MajorAxisLength,0.00029234253
220,Cells.Cells_Correlation_RWC_DNA_RNA,0.0002909256
503,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_ER,0.00029024776
574,Cells.Cells_Granularity_6_RNA,0.00028938745
764,Cells.Cells_RadialDistribution_MeanFrac_Mito_4of4,0.0002893249
640,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_Mito,0.0002890923
480,Cells.Cells_Intensity_MinIntensity_RNA,0.0002890439
422,Cytoplasm.Cytoplasm_Intensity_IntegratedIntensityEdge_ER,0.00028889152
360,Cytoplasm.Cytoplasm_Correlation_K_AGP_ER,0.00028854725
1209,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_Mito,0.00028775202
1192,Nuclei.Nuclei_AreaShape_Zernike_8_4,0.00028749096
893,Cytoplasm.Cytoplasm_Granularity_12_AGP,0.00028734806
406,Cells.Cells_Correlation_RWC_Mito_DNA,0.00028689142
723,Cells.Cells_Granularity_5_Brightfield,0.0002868504
1238,Cytoplasm.Cytoplasm_Intensity_LowerQuartileIntensity_Brightfield,0.00028670006
879,Nuclei.Nuclei_Intensity_MeanIntensityEdge_ER,0.0002865124
156,Nuclei.Nuclei_Number_Object_Number,0.000285412
438,Cells.Cells_Intensity_MedianIntensity_DNA,0.00028427196
1086,Cytoplasm.Cytoplasm_Granularity_5_RNA,0.00028393112
904,Cytoplasm.Cytoplasm_Granularity_6_Brightfield,0.0002824067
1210,Cells.Cells_Granularity_4_Brightfield,0.00028240186
537,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.00028237022
1133,Cells.Cells_RadialDistribution_RadialCV_DNA_2of4,0.0002818088
54,Nuclei.Nuclei_Granularity_13_RNA,0.00028141856
1079,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_Brightfield,0.00028122778
1262,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4,0.00028058692
329,Cells.Cells_Correlation_RWC_Mito_Brightfield,0.00027962876
1195,Cells.Cells_Granularity_10_Mito,0.00027904892
359,Nuclei.Nuclei_RadialDistribution_MeanFrac_RNA_4of4,0.000278853
1034,Cells.Cells_Correlation_Correlation_Mito_RNA,0.00027840494
807,Nuclei.Nuclei_Intensity_MADIntensity_Mito,0.0002776972
274,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_RNA,0.00027729728
143,Nuclei.Nuclei_Correlation_Manders_Brightfield_AGP,0.00027413678
852,Cells.Cells_Intensity_MeanIntensityEdge_ER,0.00027360235
1184,Cytoplasm.Cytoplasm_Granularity_6_ER,0.0002730183
495,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_RNA_3of4,0.00027272315
0,Cells.Cells_Intensity_StdIntensityEdge_RNA,0.00027204741
894,Cells.Cells_Granularity_4_RNA,0.00027158117
1046,Cytoplasm.Cytoplasm_Granularity_11_AGP,0.00027013765
1271,Nuclei.Nuclei_Granularity_8_Mito,0.00026908555
1224,Cells.Cells_RadialDistribution_MeanFrac_Mito_3of4,0.0002665179
33,Cytoplasm.Cytoplasm_AreaShape_Extent,0.00026581244
1147,Cells.Cells_Granularity_14_ER,0.0002651429
1124,Cells.Cells_Correlation_K_Mito_DNA,0.00026418577
419,Cytoplasm.Cytoplasm_Correlation_Manders_AGP_Brightfield,0.00026396368
953,Cytoplasm.Cytoplasm_Correlation_K_Mito_ER,0.00026257604
964,Nuclei.Nuclei_Granularity_1_Mito,0.00026194996
550,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_3of4,0.00026174803
943,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_2,0.00026040344
27,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_ER,0.0002600351
1287,Cells.Cells_RadialDistribution_FracAtD_DNA_2of4,0.00025968903
635,Cells.Cells_Correlation_Manders_AGP_Brightfield,0.000259447
32,Cells.Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0002593612
235,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.00025914077
489,Nuclei.Nuclei_Granularity_1_RNA,0.00025871574
361,Cells.Cells_AreaShape_Zernike_9_9,0.00025802973
1138,Cells.Cells_Correlation_RWC_AGP_RNA,0.0002574021
74,Cytoplasm.Cytoplasm_Intensity_MADIntensity_Brightfield,0.0002568319
31,Cells.Cells_Granularity_7_ER,0.00025673586
1045,Cells.Cells_RadialDistribution_MeanFrac_RNA_1of4,0.00025516466
1119,Nuclei.Nuclei_RadialDistribution_FracAtD_Brightfield_3of4,0.00025496766
582,Cells.Cells_Intensity_MADIntensity_RNA,0.00025443052
1048,Cells.Cells_AreaShape_MinFeretDiameter,0.00025306683
1225,Nuclei.Nuclei_Correlation_K_DNA_Brightfield,0.0002522704
1294,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.0002507456
1180,Cytoplasm.Cytoplasm_Correlation_RWC_RNA_Mito,0.000250567
341,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_3of4,0.00024824595
167,Cells.Cells_Correlation_Manders_Mito_ER,0.00024824427
336,Cells.Cells_Intensity_MADIntensity_DNA,0.0002480779
1008,Cytoplasm.Cytoplasm_Intensity_UpperQuartileIntensity_Mito,0.0002476022
649,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.00024713643
1136,Cytoplasm.Cytoplasm_Granularity_4_Brightfield,0.0002469479
930,Cytoplasm.Cytoplasm_Correlation_K_Mito_DNA,0.00024689623
1190,Nuclei.Nuclei_Intensity_MaxIntensityEdge_AGP,0.00024672027
400,Nuclei.Nuclei_RadialDistribution_FracAtD_AGP_2of4,0.00024648264
536,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_AGP,0.00024554488
231,Cells.Cells_Intensity_MinIntensity_DNA,0.0002455431
972,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4,0.000245074
794,Cells.Cells_RadialDistribution_RadialCV_AGP_4of4,0.00024414822
1154,Cells.Cells_RadialDistribution_RadialCV_RNA_2of4,0.00024382434
877,Nuclei.Nuclei_Intensity_StdIntensityEdge_Mito,0.00024236774
1289,Cells.Cells_RadialDistribution_MeanFrac_DNA_3of4,0.00024131792
473,Cytoplasm.Cytoplasm_Location_CenterMassIntensity_Y_ER,0.00024088295
1137,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_AGP,0.00024041206
979,Cells.Cells_Correlation_RWC_Brightfield_ER,0.00023866555
726,Nuclei.Nuclei_Correlation_K_Mito_Brightfield,0.00023852645
405,Nuclei.Nuclei_Granularity_8_Brightfield,0.00023762322
527,Nuclei.Nuclei_Intensity_MeanIntensity_ER,0.0002376204
1197,Nuclei.Nuclei_Granularity_3_Brightfield,0.0002375294
761,Cells.Cells_RadialDistribution_MeanFrac_AGP_3of4,0.00023694351
53,Cytoplasm.Cytoplasm_AreaShape_Zernike_2_0,0.00023670275
951,Cytoplasm.Cytoplasm_Intensity_MinIntensity_AGP,0.00023598847
548,Cells.Cells_AreaShape_EulerNumber,0.00023591326
290,Cells.Cells_Correlation_K_Brightfield_Mito,0.00023554041
484,Cells.Cells_AreaShape_MedianRadius,0.00023550352
1025,Cytoplasm.Cytoplasm_Granularity_6_Mito,0.00023520694
517,Cells.Cells_RadialDistribution_RadialCV_RNA_3of4,0.00023466485
991,Cells.Cells_Correlation_K_AGP_Brightfield,0.00023378908
440,Cells.Cells_Granularity_7_AGP,0.00023317427
385,Nuclei.Nuclei_Correlation_K_AGP_RNA,0.00023313104
306,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_1of4,0.00023307088
18,Cells.Cells_RadialDistribution_FracAtD_Brightfield_3of4,0.00023294479
1122,Cytoplasm.Cytoplasm_Granularity_11_Brightfield,0.0002327121
301,Nuclei.Nuclei_Intensity_MeanIntensityEdge_Brightfield,0.00023258303
556,Cells.Cells_Granularity_10_AGP,0.00023197569
749,Cells.Cells_RadialDistribution_FracAtD_RNA_2of4,0.00023101686
643,Nuclei.Nuclei_AreaShape_Zernike_8_6,0.00023034913
1182,Cells.Cells_Correlation_Correlation_DNA_ER,0.00022987761
88,Cytoplasm.Cytoplasm_Granularity_7_AGP,0.0002289965
493,Nuclei.Nuclei_Granularity_15_DNA,0.00022821502
772,Cells.Cells_Location_CenterMassIntensity_X_DNA,0.00022686803
531,Cytoplasm.Cytoplasm_Granularity_8_ER,0.00022547919
890,Nuclei.Nuclei_Granularity_12_Brightfield,0.00022516593
475,Nuclei.Nuclei_Correlation_Manders_DNA_RNA,0.0002250279
482,Cytoplasm.Cytoplasm_AreaShape_Zernike_8_6,0.00022417096
1058,Nuclei.Nuclei_Granularity_9_AGP,0.00022407284
252,Cells.Cells_Intensity_IntegratedIntensityEdge_AGP,0.00022249906
775,Nuclei.Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.00022244664
931,Cytoplasm.Cytoplasm_AreaShape_Zernike_8_8,0.00022142206
451,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_DNA,0.00022061869
798,Nuclei.Nuclei_RadialDistribution_FracAtD_DNA_4of4,0.00022057332
755,Cells.Cells_Granularity_6_Brightfield,0.00022053813
961,Cells.Cells_RadialDistribution_RadialCV_Mito_1of4,0.00022002573
390,Cytoplasm.Cytoplasm_AreaShape_MaxFeretDiameter,0.00021998944
9,Cells.Cells_RadialDistribution_RadialCV_DNA_4of4,0.00021920486
391,Cells.Cells_RadialDistribution_MeanFrac_Mito_1of4,0.00021788821
529,Cytoplasm.Cytoplasm_Correlation_Manders_Brightfield_DNA,0.00021764389
944,Cells.Cells_AreaShape_Zernike_9_5,0.00021747645
899,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Mito_3of4,0.00021739872
932,Cells.Cells_AreaShape_Zernike_8_2,0.00021700411
884,Cells.Cells_Correlation_Manders_AGP_DNA,0.00021624417
1290,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_DNA,0.00021618817
648,Cells.Cells_RadialDistribution_FracAtD_AGP_3of4,0.000215888
1300,Nuclei.Nuclei_Granularity_11_DNA,0.00021566132
1043,Nuclei.Nuclei_RadialDistribution_MeanFrac_ER_1of4,0.00021489995
460,Nuclei.Nuclei_Correlation_K_ER_RNA,0.00021449171
137,Cells.Cells_Granularity_7_Brightfield,0.00021447639
307,Cells.Cells_RadialDistribution_MeanFrac_Brightfield_1of4,0.00021428989
1012,Cytoplasm.Cytoplasm_Intensity_MADIntensity_AGP,0.00021373249
741,Cytoplasm.Cytoplasm_Location_CenterMassIntensity_Y_DNA,0.00021363981
310,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_2of4,0.00021328637
1285,Cytoplasm.Cytoplasm_Granularity_10_ER,0.00021326955
388,Cells.Cells_Granularity_8_Brightfield,0.00021217877
669,Nuclei.Nuclei_Granularity_10_Mito,0.00021174163
1322,Cells.Cells_Correlation_RWC_Mito_AGP,0.00021161752
184,Nuclei.Nuclei_Granularity_9_Mito,0.00021105776
95,Cells.Cells_Correlation_Overlap_DNA_Mito,0.00021078948
570,Nuclei.Nuclei_Location_CenterMassIntensity_Y_DNA,0.0002102958
671,Cells.Cells_AreaShape_Zernike_6_4,0.00021023523
106,Cytoplasm.Cytoplasm_Correlation_K_ER_Mito,0.00020932457
266,Cells.Cells_AreaShape_Zernike_3_1,0.0002090378
905,Nuclei.Nuclei_AreaShape_MajorAxisLength,0.0002090364
843,Cytoplasm.Cytoplasm_Granularity_10_AGP,0.00020784177
996,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.00020753373
173,Cells.Cells_Correlation_K_AGP_DNA,0.00020739634
1093,Nuclei.Nuclei_Granularity_14_Brightfield,0.0002069242
452,Cells.Cells_AreaShape_Center_Y,0.00020690395
163,Cells.Cells_Intensity_MeanIntensity_Brightfield,0.00020600896
1063,Cytoplasm.Cytoplasm_Correlation_RWC_AGP_DNA,0.00020527761
675,Cells.Cells_Granularity_5_AGP,0.00020499513
416,Cells.Cells_RadialDistribution_MeanFrac_Mito_2of4,0.00020364145
76,Nuclei.Nuclei_Correlation_K_AGP_Brightfield,0.00020339753
1283,Nuclei.Nuclei_Intensity_StdIntensity_ER,0.0002032138
437,Nuclei.Nuclei_Intensity_MinIntensityEdge_Mito,0.00020315453
655,Cytoplasm.Cytoplasm_Intensity_IntegratedIntensityEdge_DNA,0.00020292643
1165,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.00020290658
1094,Cytoplasm.Cytoplasm_AreaShape_MinorAxisLength,0.0002017945
224,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_ER,0.00020156556
748,Nuclei.Nuclei_Granularity_6_RNA,0.00020011084
1088,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_Brightfield,0.00019912522
297,Nuclei.Nuclei_Granularity_2_AGP,0.00019867698
1114,Nuclei.Nuclei_Intensity_MedianIntensity_AGP,0.00019788061
172,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_RNA,0.00019761006
551,Cytoplasm.Cytoplasm_Number_Object_Number,0.00019718219
180,Cells.Cells_AreaShape_Zernike_8_6,0.00019711201
829,Cells.Cells_Correlation_Overlap_Mito_RNA,0.00019711042
105,Cells.Cells_Correlation_Manders_ER_RNA,0.00019704293
581,Nuclei.Nuclei_RadialDistribution_MeanFrac_AGP_2of4,0.00019699305
878,Cells.Cells_Granularity_3_Brightfield,0.00019660145
1121,Cells.Cells_Intensity_StdIntensity_ER,0.00019639803
774,Cells.Cells_Correlation_Manders_DNA_ER,0.00019637428
1177,Nuclei.Nuclei_Granularity_2_ER,0.00019608992
865,Nuclei.Nuclei_Correlation_K_Brightfield_ER,0.00019604915
567,Nuclei.Nuclei_Intensity_MeanIntensity_RNA,0.00019599956
564,Nuclei.Nuclei_Granularity_1_AGP,0.00019537436
1090,Cells.Cells_Correlation_Correlation_DNA_RNA,0.00019493549
334,Cytoplasm.Cytoplasm_Correlation_Manders_AGP_RNA,0.00019477494
650,Cells.Cells_Location_CenterMassIntensity_Y_Brightfield,0.0001937464
952,Cells.Cells_AreaShape_Zernike_5_5,0.00019371544
760,Cells.Cells_Granularity_13_Brightfield,0.00019312164
666,Nuclei.Nuclei_Location_CenterMassIntensity_Z_DNA,0.0001923125
103,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_DNA,0.00019166022
23,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.00019146736
89,Nuclei.Nuclei_Intensity_StdIntensity_Mito,0.00019139
874,Cells.Cells_AreaShape_Area,0.00019124719
644,Nuclei.Nuclei_Correlation_Correlation_Mito_RNA,0.00019091253
565,Cytoplasm.Cytoplasm_AreaShape_Perimeter,0.00019083063
